,date,stars,text,review_id,business_id,business_name
131,2017-11-29,5,"['incredible', 'food', 'atmosphere', 'service', 'and', 'more', 'located', 'in', 'the', 'paris', 'hotel', 'first', 'floor', 'directly', 'across', 'from', 'the', 'bellagio', 'the', 'view', 'is', 'spectacular', 'i', 'wish', 'we', 'made', 'dinner', 'reservation', 'here', 'because', 'the', 'view', 'from', 'the', 'patio', 'of', 'the', 'fountain', 'are', 'incredible', 'the', 'restaurant', 'itself', 'wa', 'busy', 'around', '7', '30', 'am', 'so', 'if', 'that', 'doesn', 't', 'tell', 'you', 'something', 'that', 'is', 'very', 'early', 'for', 'la', 'vega', 'we', 'ordered', 'the', 'coffee', 'freshly', 'brewed', 'and', 'delicious', 'our', 'coffee', 'and', 'water', 'cup', 'never', 'went', 'below', '3', '4', 'full', 'i', 'got', 'the', 'french', 'onion', 'soup', 'probably', 'the', 'best', 'i', 've', 'ever', 'had', 'it', 'is', 'out', 'of', 'this', 'world', 'so', 'much', 'cheese', 'and', 'so', 'oooey', 'and', 'gooey', 'it', 'is', 'on', 'their', 'breakfast', 'menu', 'also', 'because', 'it', 's', 'so', 'popular', 'yes', 'i', 'ordered', 'this', 'at', '7', '30', 'am', 'i', 'also', 'got', 'a', 'side', 'of', 'hasbrowns', 'so', 'crisp', 'and', 'delicious', 'it', 'put', 'everyone', 'else', 'to', 'shame', 'my', 'husband', 'got', 'the', 'lemon', 'waffle', 'crepe', 'item', 'and', 'it', 'wa', 'amazing', 'i', 'm', 'not', 'even', 'a', 'lemon', 'fan', 'but', 'i', 'tried', 'this', 'a', 'well', 'get', 'some', 'bread', 'and', 'ask', 'for', 'their', 'jam', 'something', 'about', 'that', 'jam', 'wa', 'delicious', 'i', 'hardly', 'even', 'touched', 'the', 'butter', 'which', 'is', 'definitely', 'unlike', 'me', 'the', 'atmosphere', 'is', 'just', 'superb', 'very', 'french', 'inspired', 'décor', 'from', 'the', 'door', 'window', 'bar', 'etc', 'service', 'wa', 'very', 'solid', 'we', 'were', 'asked', 'if', 'we', 'needed', 'anything', 'brought', 'more', 'drink', 'and', 'even', 'offered', 'u', 'to', 'go', 'cup', 'which', 'wa', 'nice', 'for', 'vega', 'we', 'have', 'added', 'this', 'to', 'our', 'list', 'of', 'must', 'visit', 'next', 'time', 'we', 'come', 'back', 'maybe', 'even', 'try', 'dinner', 'a', 'they', 'are', 'known', 'for', 'their', 'steak']",UNQYJMFaw0HusqkYDXNLsA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
132,2011-07-04,5,"['lovely', 'onion', 'soup', 'wa', 'the', 'best', 'i', 've', 'ever', 'had', 'not', 'too', 'salty', 'or', 'lack', 'of', 'flavor', 'perfect', 'escargot', 'wa', 'actually', 'quite', 'delicious', 'it', 'look', 'awful', 'but', 'definitely', 'taste', 'better', 'than', 'it', 'look', 'scallop', 'were', 'heavenly', 'rib', 'eye', 'wa', 'succulent', 'wine', 'wa', 'beautiful', 'especially', 'the', 'beaujolais', 'service', 'wa', 'wonderful', 'they', 'even', 'gave', 'u', 'a', 'small', 'cream', 'puff', 'ice', 'cream', 'dessert', 'for', 'our', 'anniversary', 'definitely', 'make', 'a', 'reservation', 'to', 'avoid', 'the', 'very', 'long', 'wait', 'time', 'because', 'this', 'seems', 'like', 'a', 'hot', 'spot', 'for', 'large', 'group']",sTSIgnvIUitznQbtOv9maw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
133,2011-10-03,5,"['excellent', 'homegrown', 'french', 'bistro', 'my', 'wife', 'and', 'i', 'agree', 'that', 'mon', 'ami', 'gabi', 'is', 'our', 'favorite', 'la', 'vega', 'restaurant', 'we', 'enjoy', 'the', 'french', 'onion', 'soup', 'and', 'the', 'view', 'of', 'the', 'bellagio', 'fountain', 'from', 'the', 'patio', 'i', 'recently', 'made', 'a', 'solo', 'trip', 'to', 'la', 'vagas', 'and', 'after', 'taking', 'advantage', 'of', 'the', 'latest', 'stratophere', 'thrill', 'of', 'jumping', 'off', 'of', 'the', 'top', 'attached', 'to', 'a', 'cable', 'i', 'headed', 'straight', 'to', 'mon', 'am', 'gabi', 'for', 'a', 'great', 'dinner', 'i', 'sat', 'at', 'the', 'intimate', 'bar', 'just', 'inside', 'the', 'entrance', 'the', 'bartender', 'wa', 'delightful', 'and', 'entertaining', 'it', 'wa', 'a', 'if', 'we', 'bar', 'patron', 'were', 'having', 'our', 'own', 'party', 'i', 'ordered', 'the', 'petite', 'salad', 'maison', 'and', 'the', 'steak', 'classique', 'and', 'an', 'irresistable', 'second', 'martini', 'the', 'salad', 'wa', 'delightfully', 'fresh', 'and', 'i', 'savored', 'every', 'bite', 'of', 'the', 'superb', 'cut', 'of', 'meat', 'hand', 'cut', 'frites', 'were', 'a', 'perfect', 'complement', 'two', 'year', 'ago', 'my', 'wife', 'attended', 'a', 'cousin', 's', 'birthday', 'luncheon', 'in', 'mon', 'ami', 'gabi', 's', 'private', 'dining', 'room', 'the', 'family', 'had', 'a', 'memorable', 'experience', 'and', 'it', 'wasn', 't', 'too', 'expensive', 'although', 'mon', 'ami', 'gabi', 'is', 'a', 'bit', 'pricey', 'dollar', 'for', 'dollar', 'it', 's', 'likely', 'to', 'bring', 'you', 'more', 'joy', 'than', 'the', 'slot', 'michael', 'armstrong', 'bexley', 'ohio']",lvQqasArsgaJw_mGAPTabg,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
134,2011-12-13,3,"['the', 'atmosphere', 'here', 'is', 'spectacular', 'especially', 'with', 'a', 'view', 'of', 'the', 'bellagio', 'fountain', 'but', 'the', 'food', 'just', 'did', 'not', 'live', 'up', 'to', 'all', 'of', 'the', 'hype', 'the', 'meal', 'started', 'off', 'with', 'some', 'nice', 'sangria', 'a', 'delicious', 'baguette', 'and', 'french', 'onion', 'soup', 'but', 'went', 'slightly', 'downhill', 'frangria', 'if', 'they', 're', 'known', 'for', 'sangria', 'i', 'am', 'going', 'to', 'try', 'it', 'and', 'this', 'place', 'delivered', 'on', 'it', 'it', 'wa', 'nicely', 'sweet', 'with', 'all', 'of', 'the', 'fruit', 'bit', 'soaking', 'in', 'it', 'but', 'still', 'strong', 'enough', 'i', 'just', 'wish', 'it', 'wa', 'a', 'bit', 'cheaper', 'french', 'onion', 'soup', 'this', 'wa', 'the', 'standout', 'of', 'the', 'meal', 'it', 'had', 'plenty', 'of', 'onion', 'flavor', 'and', 'a', 'huge', 'helping', 'of', 'gruyere', 'cheese', 'i', 'actually', 'really', 'loved', 'this', 'and', 'another', 'bonus', 'is', 'that', 'it', 's', 'huge', 'it', 'definitely', 'feed', 'two', 'people', 'no', 'problem', 'steak', 'bearnaise', 'the', 'steak', 'wa', 'chewy', 'to', 'the', 'point', 'that', 'both', 'the', 'bf', 'and', 'i', 'had', 'to', 'spit', 'out', 'a', 'couple', 'of', 'piece', 'the', 'bearnaise', 'wa', 'actually', 'cold', 'and', 'from', 'my', 'understanding', 'it', 'is', 'supposed', 'to', 'be', 'served', 'room', 'temperature', 'it', 'wasn', 't', 'very', 'flavorful', 'either', 'the', 'frites', 'that', 'came', 'with', 'them', 'were', 'unexpectedly', 'thin', 'but', 'quite', 'good', 'they', 'reminded', 'me', 'of', 'those', 'little', 'fried', 'potato', 'matchstick', 'you', 'can', 'buy', 'in', 'a', 'tin', 'from', 'supermarket', 'ahh', 'childhood', 'nostalgia', 'sea', 'scallop', 'entree', 'i', 'had', 'actually', 'ordered', 'the', 'appetizer', 'version', 'with', 'caramelized', 'fennel', 'and', 'onion', 'marmalade', 'but', 'they', 'mixed', 'up', 'my', 'order', 'and', 'out', 'came', 'the', 'entree', 'with', 'butternut', 'squash', 'puree', 'and', 'brussels', 'sprout', 'the', 'scallop', 'were', 'cooked', 'very', 'well', 'but', 'everything', 'else', 'on', 'the', 'plate', 'wa', 'not', 'great', 'perhaps', 'this', 'is', 'because', 'i', 'm', 'not', 'a', 'fan', 'of', 'brussels', 'sprout', 'also', 'the', 'butternut', 'squash', 'puree', 'wa', 'light', 'and', 'not', 'an', 'overpowering', 'flavor', 'but', 'again', 'didn', 't', 'enjoy', 'it', 'so', 'much', 'the', 'staff', 'here', 'wa', 'wonderful', 'and', 'thankfully', 'they', 'didn', 't', 'charge', 'me', 'extra', 'for', 'the', 'mix', 'up', 'the', 'waitress', 'did', 'ask', 'if', 'i', 'wanted', 'to', 'send', 'the', 'scallop', 'back', 'for', 'the', 'actual', 'appetizer', 'but', 'i', 'thought', 'i', 'would', 'give', 'the', 'entree', 'a', 'shot', 'i', 'must', 'say', 'i', 'regret', 'that', 'a', 'bit', 'i', 'may', 'give', 'this', 'place', 'another', 'shot', 'in', 'the', 'future', 'but', 'for', 'now', 'my', 'only', 'recommendation', 'for', 'this', 'place', 'would', 'be', 'the', 'bread', 'french', 'onion', 'soup', 'and', 'sangria', 'also', 'make', 'a', 'reservation', 'ahead', 'of', 'time', 'a', 'this', 'place', 'can', 'be', 'pretty', 'busy']",2MMTxJ369XJ3p4LKSxvKpw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
135,2014-01-21,3,"['i', 'always', 'walk', 'by', 'here', 'and', 'eating', 'on', 'the', 'outside', 'patio', 'seemed', 'so', 'perfect', 'the', 'weather', 'wa', 'perfect', 'and', 'sunny', 'anyway', 'the', 'wait', 'wa', 'a', 'bit', 'long', 'and', 'we', 'decided', 'to', 'sit', 'inside', 'i', 'wa', 'expecting', 'good', 'food', 'like', 'really', 'good', 'food', 'and', 'probably', 'small', 'portion', 'anyway', 'we', 'ordered', 'the', 'french', 'onion', 'soup', 'and', 'the', 'beef', 'hash', 'with', 'poached', 'egg', 'the', 'soup', 'wa', 'too', 'salty', 'we', 'received', '2', 'piece', 'of', 'potato', 'with', 'the', 'egg', 'and', 'the', 'egg', 'were', 'a', 'little', 'overcooked', 'the', 'hash', 'wa', 'decent', 'honestly', 'the', 'bread', 'they', 'gave', 'u', 'to', 'go', 'with', 'the', 'meal', 'wa', 'the', 'best', 'nutty', 'soft', 'with', 'butter', 'and', 'fresh', 'jam', 'i', 'don', 't', 'really', 'see', 'what', 'the', 'hype', 'wa', 'but', 'i', 'still', 'enjoyed', 'my', 'time', 'here']",b9Lm7Nkv62P2k_ItKS-K3g,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
136,2016-03-15,5,"['one', 'of', 'the', 'best', 'meal', 'i', 'have', 'had', 'in', 'vega', 'tied', 'with', 'joe', 's', 'i', 'ordered', 'the', 'roasted', 'chicken', 'which', 'ha', 'such', 'great', 'flavor', 'the', 'pommes', 'puree', 'wa', 'delicious', 'a', 'well', 'they', 'really', 'hyped', 'up', 'the', 'onion', 'soup', 'which', 'i', 'thought', 'wa', 'just', 'okay', 'brussel', 'sprout', 'are', 'nice', 'and', 'crispy', 'everything', 'wa', 'good', 'would', 'love', 'to', 'go', 'back', 'and', 'get', 'some', 'dessert', 'next', 'time', 'we', 'also', 'had', 'a', 'great', 'view', 'of', 'the', 'strip', 'and', 'were', 'sat', 'inside', 'right', 'beside', 'the', 'clear', 'glass', 'which', 'wa', 'the', 'best', 'of', 'both', 'world', 'highly', 'recommend']",4Fbw50LsN5LsH8KLQupzbQ,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
137,2018-01-23,5,"['what', 'a', 'great', 'restaurant', 'in', 'a', 'city', 'of', 'pure', 'chaos', 'the', 'french', 'onion', 'soup', 'is', 'amazing', 'and', 'you', 'can', 'taste', 'a', 'many', 'french', 'wine', 'a', 'you', 'would', 'like', 'before', 'making', 'your', 'selection', 'i', 've', 'never', 'been', 'disappointed', 'with', 'meal', 'here', 'and', 'the', 'price', 'are', 'very', 'reasonable', 'for', 'how', 'nice', 'it', 'is', 'sit', 'outside', 'on', 'the', 'patio', 'for', 'a', 'great', 'view', 'of', 'the', 'bellagio', 'fountain', 'show']",GEsBdXG8FaDry0gM1n-tHQ,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
138,2012-09-11,5,"['best', 'view', 'and', 'best', 'atmosphere', 'on', 'the', 'strip', 'from', 'paris', 'hotel', 'very', 'friendly', 'staff', 'and', 'waiter', 'i', 'wa', 'in', 'vega', 'with', 'a', 'friend', 'and', 'we', 'dined', 'at', 'many', 'place', 'but', 'this', 'wa', 'our', 'favorite', 'for', 'the', 'location', 'and', 'price', 'i', 'love', 'theie', 'french', 'onion', 'soup', 'with', 'melting', 'thick', 'cheese', 'their', 'steak', 'are', 'delicious', 'you', 'must', 'try', 'this', 'place', 'when', 'you', 'visit', 'vega']",RVlFBCGcexVEqWAsxHlugA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
139,2013-09-13,5,"['on', 'the', 'patio', 'watching', 'the', 'bellagio', 'fountain', 'sampling', 'fine', 'wine', 'and', 'french', 'onion', 'soup', 'what', 'a', 'great', 'way', 'to', 'spend', 'an', 'afternoon']",Wu_ChZrL3I-VCKv9lnpCjw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
140,2013-12-30,4,"['the', 'food', 'wa', 'very', 'similar', 'to', 'the', 'chicago', 'location', 'but', 'they', 'didn', 't', 'split', 'the', 'french', 'onion', 'soup', 'when', 'we', 'told', 'them', 'we', 'were', 'sharing', 'it', 'would', 'have', 'been', 'nice', 'for', 'them', 'to', 'split', 'it', 'like', 'they', 'do', 'in', 'chicago', 'everything', 'wa', 'great', 'but', 'the', 'service', 'wa', 'a', 'step', 'down', 'from', 'the', 'service', 'that', 'you', 'would', 'normally', 'get', 'at', 'the', 'original', 'we', 'were', 'still', 'very', 'happy', 'with', 'our', 'meal', 'but', 'i', 'guess', 'vega', 'server', 'are', 'just', 'a', 'step', 'down', 'from', 'what', 'you', 'get', 'in', 'the', 'windy', 'city']",bqb6mXmBgK3-ZllmpK_B-A,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
141,2017-02-25,5,"['loved', 'this', 'french', 'balcony', 'with', 'superb', 'server', 'we', 'saw', 'bellagio', 'fountain', 'at', 'least', '3', 'time', 'french', 'onion', 'soup', '5', 'star', 'seriously', 'steak', 'beautifully', 'prepped', 'to', 'be', 'tender', 'we', 'had', 'dijon', 'and', 'pepper', 'great', 'scallop', 'and', 'frison', 'kale', 'salad', 'not', 'cheap', 'for', 'a', 'higher', 'price', 'meal', 'in', 'lv', 'very', 'good', 'giving', '5', 'for', 'great', 'service', 'and', 'view']",ajJPvqEqYVJKtvQXLff7kg,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
142,2008-08-18,4,"['okay', 'so', 'i', 'give', 'mon', 'ami', 'gabi', '5', 'star', 'for', 'the', 'atmosphere', 'and', '3', 'star', 'for', 'the', 'food', 'therefore', 'an', 'overall', 'score', 'of', '4', 'my', 'recommendation', 'is', 'to', 'go', 'here', 'around', '7', '45pm', 'which', 'is', 'what', 'we', 'did', 'and', 'then', 'wait', 'for', 'about', '20', 'minute', 'i', 'definitely', 'suggest', 'eating', 'outside', 'because', 'you', 'can', 'enjoy', 'the', 'weather', 'at', 'this', 'time', 'although', 'it', 'wa', 'about', '104', 'degree', 'while', 'we', 'were', 'visiting', 'it', 'started', 'to', 'cool', 'down', 'at', 'this', 'time', 'and', 'there', 's', 'fan', 'overhead', 'to', 'give', 'you', 'some', 'breeze', 'at', '8pm', 'the', 'bellagio', 'fountain', 'show', 'start', 'and', 'will', 'replay', 'every', '15', 'minute', 'which', 'is', 'perfect', 'because', 'then', 'you', 'can', 'enjoy', 'the', 'music', 'and', 'watch', 'the', 'show', 'lastly', 'you', 'can', 'people', 'watch', 'from', 'your', 'table', 'which', 'is', 'always', 'very', 'interesting', 'the', 'food', 'wa', 'okay', 'we', 'had', 'the', 'steak', 'w', 'butter', 'sauce', 'and', 'the', 'steak', 'w', 'carmelized', 'onion', 'both', 'of', 'the', 'steak', 'were', 'good', 'but', 'not', 'very', 'memorable', 'the', 'escargot', 'wa', 'covered', 'in', 'a', 'pesto', 'sauce', 'and', 'wa', 'okay', 'the', 'onion', 'soup', 'wa', 'so', 'so', 'it', 'wasn', 't', 'piping', 'hot', 'and', 'there', 'wa', 'about', 'an', 'inch', 'thick', 'layer', 'of', 'cheese', 'my', 'favorite', 'part', 'of', 'the', 'meal', 'wa', 'the', 'dessert', 'mixed', 'berry', 'with', 'a', 'buttery', 'crumb', 'topping', 'and', 'vanilla', 'ice', 'cream']",f1Ih6QIHxUH3mT3T5GEsHA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
143,2016-01-18,4,"['came', 'here', 'after', 'a', 'full', 'day', 'outdoors', 'french', 'onion', 'soup', 'is', 'on', 'the', 'saltier', 'side', 'but', 'still', 'yummy', 'steak', 'frites', 'were', 'good']",UxYporj7Z5DxjFvM4PjOyg,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
144,2011-07-13,4,"['love', 'it', 'great', 'scenery', 'right', 'across', 'from', 'the', 'bellagio', 'fountain', 'we', 'literally', 'watched', 'about', '3', '4', 'show', 'from', 'the', 'fountain', 'while', 'having', 'lunch', 'i', 'definitely', 'recommend', 'the', 'onion', 'soup', 'and', 'the', 'salmon', 'the', 'salmon', 'wa', 'so', 'good', 'the', 'sauce', 'wa', 'interestingly', 'tasty', 'service', 'wa', 'okay', 'there', 'wa', 'no', 'wait', 'when', 'we', 'went', 'at', 'around', '2', '30pm', 'it', 's', 'a', 'cute', 'place', 'to', 'have', 'lunch', 'it', 'is', 'located', 'in', 'paris', 'hotel', 'to', 'finish', 'off', 'lunch', 'dinner', 'go', 'get', 'the', 'eiffel', 'tower', 'drink', 'if', 'you', 'haven', 't', 'tried', 'it', 'already']",jkSndZNcysGldaUtX_GzPw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
145,2013-09-22,5,"['server', 'is', 'really', 'nice', 'food', 'amazing', 'i', 'can', 't', 'say', 'enough', 'how', 'i', 'enjoyed', 'it', 'you', 'gotta', 'come', 'and', 'try', 'it', 'by', 'yourself', 'the', 'pancake', 'are', 'awesome', 'a', 'well', 'a', 'the', 'onion', 'soup']",LU1YjTjcs9uIogYAE5dJxg,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
146,2010-06-09,4,"['came', 'here', 'based', 'on', 'yelp', 'review', 'during', 'a', 'short', 'weekend', 'in', 'vega', 'and', 'wa', 'not', 'disappointed', 'disclaimer', 'do', 'not', 'come', 'here', 'if', 'you', 'are', 'looking', 'for', 'a', 'long', 'leisurely', 'dinner', 'we', 'were', 'in', 'and', 'out', 'in', '45', 'minute', 'having', 'eaten', 'bread', 'appetizer', 'and', 'our', 'main', 'course', 'and', 'a', 'whole', 'carafe', 'of', 'frangria', 'service', 'wa', 'great', 'though', 'but', 'it', 'seemed', 'a', 'soon', 'a', 'we', 'ordered', 'our', 'food', 'and', 'our', 'waitress', 'put', 'it', 'in', 'the', 'computer', 'it', 'wa', 'on', 'our', 'table', 'started', 'with', 'the', 'petite', 'salad', 'olive', 'vinagrette', 'had', 'great', 'flavor', 'and', 'just', 'enough', 'olive', 'to', 'be', 'good', 'without', 'being', 'overbearing', 'friend', 'had', 'the', 'onion', 'soup', 'he', 'loved', 'it', 'so', 'much', 'he', 'did', 'not', 'share', 'the', 'soup', 'wa', 'more', 'the', 'size', 'of', 'a', 'super', 'tall', 'crock', 'with', 'cheese', 'dripping', 'down', 'the', 'side', 'just', 'crisp', 'enough', 'the', 'best', 'part', 'main', 'course', 'steak', 'classique', 'huge', 'piece', 'of', 'steak', 'and', 'lot', 'of', 'butter', 'flavor', 'i', 'wa', 'worried', 'the', 'steak', 'may', 'be', 'lower', 'quality', 'based', 'on', 'the', 'price', 'but', 'it', 'wa', 'actually', 'very', 'good', 'not', 'tough', 'and', 'easy', 'to', 'eat', 'friend', 'had', 'the', 'au', 'poivre', 'and', 'liked', 'his', 'flavor', 'though', 'he', 'had', 'a', 'bit', 'more', 'fat', 'on', 'his', 'steak', 'than', 'me', 'lucky', 'me', 'definitly', 'get', 'the', 'frangria', 'it', 'is', 'just', 'like', 'sangria', 'it', 'wa', 'cheapish', 'for', 'vega', 'and', 'a', 'hugh', 'carafe', 'of', 'yummy', 'wine', 'mixed', 'with', 'fresh', 'fruit', 'mon', 'ami', 'gabi', 'is', 'a', 'good', 'lv', 'stand', 'by', 'nice', 'steak', 'meal', 'without', 'paying', 'an', 'arm', 'and', 'a', 'leg', 'one', 'point', 'of', 'advice', 'maybe', 'order', 'your', 'appetizer', 'and', 'wait', 'to', 'order', 'your', 'main', 'course', 'if', 'you', 'do', 'not', 'want', 'the', 'meal', 'to', 'fly', 'by', 'too', 'fast']",GlXRMaZvEDOVcHMqP5MTQw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
147,2018-05-11,5,"['very', 'nice', 'restaurant', 'we', 'came', 'at', 'around', '8pm', 'without', 'reservation', 'but', 'still', 'got', 'seated', 'pretty', 'quick', 'it', 'wa', 'very', 'nice', 'to', 'sit', 'right', 'cross', 'of', 'the', 'fountain', 'so', 'you', 'can', 'enjoy', 'the', 'music', 'and', 'fountain', 'show', '5', 'of', 'u', 'ordered', 'different', 'dish', 'to', 'share', 'their', 'onion', 'soup', 'wa', 'great', 'ton', 'of', 'flavor', 'and', 'tasty', 'shrimp', 'cocktail', 'wa', 'ok', 'not', 'too', 'impressive', 'cesar', 'salad', 'wa', 'tasty', 'good', 'portion', 'size', 'too', 'we', 'also', 'ordered', '2', 'steak', 'i', 'tried', 'both', 'of', 'it', 'and', 'it', 'wa', 'amazing', 'very', 'flavorful', 'and', 'cooked', 'perfectly', 'the', 'best', 'dish', 'wa', 'the', 'trout', 'very', 'buttery', 'and', 'yummy', 'i', 'don', 't', 'normally', 'like', 'green', 'bean', 'but', 'this', 'wa', 'good', 'too', 'pricing', 'wa', 'very', 'reasonable', 'i', 'think', 'we', 'spent', 'le', 'than', '200', 'and', 'everyone', 'walked', 'out', 'with', 'full', 'stomach', 'it', 'wa', 'so', 'good', 'that', 'we', 'came', 'back', 'the', 'next', 'day', 'don', 't', 'forget', 'to', 'order', 'their', 'mussel', 'the', 'second', 'day', 'only', '3', 'of', 'u', 'came', 'back', 'still', 'ordered', 'a', 'full', 'table', 'of', 'food', 'and', 'walked', 'out', 'happily', 'the', 'second', 'day', 'we', 'got', 'onion', 'soup', 'salmon', 'salad', 'half', 'dozen', 'oyster', 'half', 'order', 'mussel', 'and', 'trout', 'the', 'mussel', 'wa', 'so', 'good', 'we', 'used', 'the', 'complementary', 'bread', 'to', 'dip', 'in', 'the', 'white', 'wine', 'sauce', 'and', 'it', 'wa', 'amazing', 'definitely', 'coming', 'back', 'to', 'this', 'restaurant']",LkdFWkBtYNvyckBlVY_9cw,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
148,2018-04-05,5,"['this', 'is', 'one', 'of', 'our', 'favorite', 'restaurant', 'on', 'the', 'la', 'vega', 'strip', 'we', 'love', 'to', 'sit', 'outside', 'and', 'watch', 'the', 'bellagio', 'fountain', 'across', 'the', 'street', 'the', 'food', 'is', 'to', 'die', 'for', 'our', 'favorite', 'are', 'the', 'escargot', 'onion', 'soup', 'prime', 'rib', 'sandwich', 'and', 'of', 'course', 'the', 'delicious', 'warm', 'bread']",csAc8vuzmzC9pwh47_hSjA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
149,2018-01-06,5,"['loved', 'the', 'duck', 'confit', 'and', 'onion', 'soup', 'cream', 'brulee', 'wa', 'a', 'creamy', 'delicious', 'treat', 'patio', 'is', 'nice', 'but', 'not', 'quiet', 'which', 'make', 'conversation', 'with', 'friend', 'difficult', 'never', 'ever', 'believe', 'open', 'table', 'call', 'for', 'reservation', 'instead', 'staff', 'wa', 'very', 'friendly', 'and', 'most', 'accomodating']",avXZNbl1h-bcx8SD31EDdA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
150,2013-09-28,3,"['everyone', 'enjoyed', 'their', 'meal', 'but', 'nothing', 'wa', 'spectacular', 'onion', 'soup', 'is', 'very', 'good', 'our', 'waiter', 'wa', 'very', 'friendly', 'and', 'pleasant', 'food', 'wa', 'reasonably', 'priced']",L7Hk0nTztHlohMa04AqGFg,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
151,2014-08-29,2,"['not', 'fantastic', 'for', 'the', 'price', 'you', 'will', 'pay', 'for', 'dinner', 'the', 'view', 'from', 'the', 'patio', 'wa', 'nice', 'we', 'enjoyed', 'eating', 'outside', 'the', 'french', 'onion', 'soup', 'and', 'the', 'bread', 'were', 'the', 'highlight', 'of', 'my', 'meal', 'the', 'salmon', 'entree', 'wasn', 't', 'anything', 'special', 'nor', 'were', 'the', 'pricey', 'small', 'side', 'dish']",Zpfpd8lIuX-2Vs2cr_aN3Q,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
152,2018-04-30,3,"['faux', 'french', 'restaurant', 'with', 'average', 'service', 'and', 'vega', 'price', 'the', 'best', 'part', 'of', 'the', 'meal', 'wa', 'the', 'french', 'onion', 'soup']",CmDvIYudKOMmMy-3U9tnLQ,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
153,2013-12-04,5,"['my', 'favorite', 'place', 'to', 'eat', 'at', 'the', 'vega', 'strip', 'the', 'food', 'is', 'great', 'relatively', 'inexpensive', 'and', 'super', 'delicious', 'though', 'i', 'am', 'afraid', 'many', 'agree', 'with', 'me', 'on', 'this', 'and', 'that', 'is', 'why', 'there', 'is', 'always', 'a', 'little', 'bit', 'of', 'a', 'wait', 'how', 'is', 'this', 'for', 'a', 'brunch', 'french', 'onion', 'soup', 'seafood', 'crepe', 'and', 'then', 'creme', 'brulee', 'the', 'best', 'part', 'about', 'this', 'restaurant', 'is', 'that', 'from', 'the', 'patio', 'you', 'can', 'see', 'the', 'belagio', 'fountain', 'while', 'you', 'enjoy', 'your', 'dinner', 'mon', 'ami', 'gabi', 'is', 'part', 'of', 'paris', 'casino', 'which', 'happens', 'to', 'have', 'a', 'monorail', 'stop']",tlStjx7YEtI2ahZXbDj6gA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
154,2015-11-11,5,"['always', 'perfection', 'on', 'my', 'taste', 'bud', 'here', 'got', 'the', 'half', 'order', 'of', 'mussel', 'in', 'white', 'wine', 'french', 'onion', 'soup', 'perfectly', 'seasoned', 'and', 'crisp', 'cheese', 'overflowing', 'baked', 'on', 'bowl', 'a', 'plus', 'pear', 'endive', 'salad', 'not', 'bad', 'and', 'delish', 'vanilla', 'hot', 'latte', 'made', 'it', 'perfect', 'for', 'breakfast']",H-cT9X739SYv1fibbhQiZA,4JNXUYY8wbaaDmk3BPzlWw,Mon Ami Gabi
